picture_id,picture_title,genres,ratings,picture_logo
1246,Dead Poets Society (1989),Drama,3.7842105263,/media/Dead Poets Society (1989)
1247,"Graduate, The (1967)",Comedy|Drama|Romance,4.1235955056,"/media/Graduate, The (1967)"
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,4.2368421053,/media/Touch of Evil (1958)
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,3.9102564103,"/media/Femme Nikita, La (Nikita) (1990)"
1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,4.1384615385,"/media/Bridge on the River Kwai, The (1957)"
1251,8 1/2 (8½) (1963),Drama|Fantasy,3.825,/media/8 1/2 (8½) (1963)
1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,4.3355263158,/media/Chinatown (1974)
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,3.8,"/media/Day the Earth Stood Still, The (1951)"
1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western,4.3,"/media/Treasure of the Sierra Madre, The (1948)"
1255,Bad Taste (1987),Comedy|Horror|Sci-Fi,3.5416666667,/media/Bad Taste (1987)
1256,Duck Soup (1933),Comedy|Musical|War,4.1323529412,/media/Duck Soup (1933)
1257,Better Off Dead... (1985),Comedy|Romance,3.8125,/media/Better Off Dead... (1985)
1258,"Shining, The (1980)",Horror,4.0297029703,"/media/Shining, The (1980)"
1259,Stand by Me (1986),Adventure|Drama,4.09375,/media/Stand by Me (1986)
1260,M (1931),Crime|Film-Noir|Thriller,4.2619047619,/media/M (1931)
1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,3.7878787879,/media/Evil Dead II (Dead by Dawn) (1987)
1262,"Great Escape, The (1963)",Action|Adventure|Drama|War,3.9489795918,"/media/Great Escape, The (1963)"
1263,"Deer Hunter, The (1978)",Drama|War,3.8645833333,"/media/Deer Hunter, The (1978)"
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,4.2857142857,/media/Diva (1981)
1265,Groundhog Day (1993),Comedy|Fantasy|Romance,3.8393939394,/media/Groundhog Day (1993)
1266,Unforgiven (1992),Drama|Western,3.8859649123,/media/Unforgiven (1992)
1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War,4.1224489796,"/media/Manchurian Candidate, The (1962)"
1268,Pump Up the Volume (1990),Comedy|Drama,3.4705882353,/media/Pump Up the Volume (1990)
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,3.9459459459,/media/Arsenic and Old Lace (1944)
1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi,4.0154867257,/media/Back to the Future (1985)
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,3.7,/media/Fried Green Tomatoes (1991)
1272,Patton (1970),Drama|War,4.1,/media/Patton (1970)
1273,Down by Law (1986),Comedy|Drama|Film-Noir,3.7368421053,/media/Down by Law (1986)
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,3.8382352941,/media/Akira (1988)
1275,Highlander (1986),Action|Adventure|Fantasy,3.4285714286,/media/Highlander (1986)
1276,Cool Hand Luke (1967),Drama,4.2717391304,/media/Cool Hand Luke (1967)
1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance,4,/media/Cyrano de Bergerac (1990)
1278,Young Frankenstein (1974),Comedy|Fantasy,4.0878378378,/media/Young Frankenstein (1974)
1279,Night on Earth (1991),Comedy|Drama,3.75,/media/Night on Earth (1991)
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,4.1578947368,/media/Raise the Red Lantern (Da hong deng long gao gao gua) (1991)
1281,"Great Dictator, The (1940)",Comedy|Drama|War,4.0434782609,"/media/Great Dictator, The (1940)"
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,3.7578125,/media/Fantasia (1940)
1283,High Noon (1952),Drama|Western,4.119047619,/media/High Noon (1952)
1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery,3.984375,"/media/Big Sleep, The (1946)"
1285,Heathers (1989),Comedy,3.8032786885,/media/Heathers (1989)
1286,Somewhere in Time (1980),Drama|Romance,3.6388888889,/media/Somewhere in Time (1980)
1287,Ben-Hur (1959),Action|Adventure|Drama,3.8913043478,/media/Ben-Hur (1959)
1288,This Is Spinal Tap (1984),Comedy,4.0853658537,/media/This Is Spinal Tap (1984)
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,3.9230769231,/media/Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
1290,Some Kind of Wonderful (1987),Drama|Romance,3.5833333333,/media/Some Kind of Wonderful (1987)
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,4.0170068027,/media/Indiana Jones and the Last Crusade (1989)
1292,Being There (1979),Comedy|Drama,4.0892857143,/media/Being There (1979)
1293,Gandhi (1982),Drama,3.9782608696,/media/Gandhi (1982)
1295,"Unbearable Lightness of Being, The (1988)",Drama,3.1176470588,"/media/Unbearable Lightness of Being, The (1988)"
1296,"Room with a View, A (1986)",Drama|Romance,3.8225806452,"/media/Room with a View, A (1986)"
1297,Real Genius (1985),Comedy,3.375,/media/Real Genius (1985)
1298,Pink Floyd: The Wall (1982),Drama|Musical,3.6458333333,/media/Pink Floyd: The Wall (1982)
1299,"Killing Fields, The (1984)",Drama|War,4.2714285714,"/media/Killing Fields, The (1984)"
1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,4.0526315789,/media/My Life as a Dog (Mitt liv som hund) (1985)
1301,Forbidden Planet (1956),Drama|Sci-Fi,3.8333333333,/media/Forbidden Planet (1956)
1302,Field of Dreams (1989),Children|Drama|Fantasy,3.5746268657,/media/Field of Dreams (1989)
1303,"Man Who Would Be King, The (1975)",Adventure|Drama,3.9333333333,"/media/Man Who Would Be King, The (1975)"
1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,4.1733333333,/media/Butch Cassidy and the Sundance Kid (1969)
1305,"Paris, Texas (1984)",Drama|Romance,4.2916666667,"/media/Paris, Texas (1984)"
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi,2.8571428571,/media/Until the End of the World (Bis ans Ende der Welt) (1991)
1307,When Harry Met Sally... (1989),Comedy|Romance,3.9195402299,/media/When Harry Met Sally... (1989)
1310,Hype! (1996),Documentary,4.5,/media/Hype! (1996)
1311,Santa with Muscles (1996),Comedy,0.5,/media/Santa with Muscles (1996)
1312,Female Perversions (1996),Drama,5,/media/Female Perversions (1996)
1317,I'm Not Rappaport (1996),Comedy,4,/media/I'm Not Rappaport (1996)
1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,3.1818181818,/media/Alien³ (a.k.a. Alien 3) (1992)
1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,3.6315789474,"/media/American Werewolf in London, An (1981)"
1322,Amityville 1992: It's About Time (1992),Horror,2.5,/media/Amityville 1992: It's About Time (1992)
1323,Amityville 3-D (1983),Horror,2.25,/media/Amityville 3-D (1983)
1324,Amityville: Dollhouse (1996),Horror,1,/media/Amityville: Dollhouse (1996)
1325,Amityville: A New Generation (1993),Horror,1,/media/Amityville: A New Generation (1993)
1326,Amityville II: The Possession (1982),Horror,2.6666666667,/media/Amityville II: The Possession (1982)
1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller,3.1153846154,"/media/Amityville Horror, The (1979)"
1328,"Amityville Curse, The (1990)",Horror,1,"/media/Amityville Curse, The (1990)"
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror,3,/media/Blood for Dracula (Andy Warhol's Dracula) (1974)
1330,April Fool's Day (1986),Horror,3.4285714286,/media/April Fool's Day (1986)
1331,Audrey Rose (1977),Horror,2.3333333333,/media/Audrey Rose (1977)
1332,"Believers, The (1987)",Horror|Thriller,3.5,"/media/Believers, The (1987)"
1333,"Birds, The (1963)",Horror|Thriller,3.7549019608,"/media/Birds, The (1963)"
1334,"Blob, The (1958)",Horror|Sci-Fi,3.1333333333,"/media/Blob, The (1958)"
1335,Blood Beach (1981),Horror|Mystery,4,/media/Blood Beach (1981)
1336,Body Parts (1991),Horror|Thriller,3.5,/media/Body Parts (1991)
1337,"Body Snatcher, The (1945)",Drama|Horror|Thriller,2.8333333333,"/media/Body Snatcher, The (1945)"
1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,3.2980769231,/media/Dracula (Bram Stoker's Dracula) (1992)
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi,3.75,"/media/Bride of Frankenstein, The (Bride of Frankenstein) (1935)"
1341,Burnt Offerings (1976),Horror,4,/media/Burnt Offerings (1976)
1342,Candyman (1992),Horror|Thriller,3.0588235294,/media/Candyman (1992)
1343,Cape Fear (1991),Thriller,3.7435897436,/media/Cape Fear (1991)
1344,Cape Fear (1962),Crime|Drama|Thriller,3.6315789474,/media/Cape Fear (1962)
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,3.6756756757,/media/Carrie (1976)
1346,Cat People (1982),Drama|Fantasy|Horror,3.1111111111,/media/Cat People (1982)
1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller,3.28125,"/media/Nightmare on Elm Street, A (1984)"
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,3.8095238095,"/media/Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror,4.5,/media/Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986)
1350,"Omen, The (1976)",Horror|Mystery|Thriller,3.36,"/media/Omen, The (1976)"
1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller,4,/media/Blood and Wine (Blood & Wine) (1996)
1352,Albino Alligator (1996),Crime|Thriller,3.5,/media/Albino Alligator (1996)
1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance,2.9615384615,"/media/Mirror Has Two Faces, The (1996)"
1354,Breaking the Waves (1996),Drama|Mystery,3.975,/media/Breaking the Waves (1996)
1355,Nightwatch (1997),Horror|Thriller,2.5,/media/Nightwatch (1997)
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,3.8780487805,/media/Star Trek: First Contact (1996)
1357,Shine (1996),Drama|Romance,3.9459459459,/media/Shine (1996)
1358,Sling Blade (1996),Drama,3.8863636364,/media/Sling Blade (1996)
1359,Jingle All the Way (1996),Children|Comedy,2.1363636364,/media/Jingle All the Way (1996)
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,4.1538461538,/media/Paradise Lost: The Child Murders at Robin Hood Hills (1996)
1363,"Preacher's Wife, The (1996)",Drama,3.3571428571,"/media/Preacher's Wife, The (1996)"
1365,Ridicule (1996),Drama,3.6,/media/Ridicule (1996)
1366,"Crucible, The (1996)",Drama,3.9615384615,"/media/Crucible, The (1996)"
1367,101 Dalmatians (1996),Adventure|Children|Comedy,2.9594594595,/media/101 Dalmatians (1996)
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,2.5,/media/I Can't Sleep (J'ai pas sommeil) (1994)
1370,Die Hard 2 (1990),Action|Adventure|Thriller,3.2878787879,/media/Die Hard 2 (1990)
1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,3.0531914894,/media/Star Trek: The Motion Picture (1979)
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,3.2659574468,/media/Star Trek VI: The Undiscovered Country (1991)
1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,2.78,/media/Star Trek V: The Final Frontier (1989)
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,3.75,/media/Star Trek II: The Wrath of Khan (1982)
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,3.3148148148,/media/Star Trek III: The Search for Spock (1984)
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,3.5,/media/Star Trek IV: The Voyage Home (1986)
1377,Batman Returns (1992),Action|Crime,3.0859375,/media/Batman Returns (1992)
1378,Young Guns (1988),Action|Comedy|Western,3.25,/media/Young Guns (1988)
1379,Young Guns II (1990),Action|Western,2.8214285714,/media/Young Guns II (1990)
1380,Grease (1978),Comedy|Musical|Romance,3.4777777778,/media/Grease (1978)
1381,Grease 2 (1982),Comedy|Musical|Romance,2.4473684211,/media/Grease 2 (1982)
1382,Marked for Death (1990),Action|Drama,2,/media/Marked for Death (1990)
1384,"Substance of Fire, The (1996)",Drama,4,"/media/Substance of Fire, The (1996)"
1385,Under Siege (1992),Action|Drama|Thriller,3,/media/Under Siege (1992)
1387,Jaws (1975),Action|Horror,3.7777777778,/media/Jaws (1975)
1388,Jaws 2 (1978),Horror|Thriller,2.7592592593,/media/Jaws 2 (1978)
1389,Jaws 3-D (1983),Action|Horror,1.7916666667,/media/Jaws 3-D (1983)
1390,My Fellow Americans (1996),Comedy,3.5,/media/My Fellow Americans (1996)
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,2.99375,/media/Mars Attacks! (1996)
1392,Citizen Ruth (1996),Comedy|Drama,3.375,/media/Citizen Ruth (1996)
1393,Jerry Maguire (1996),Drama|Romance,3.6981132075,/media/Jerry Maguire (1996)
1394,Raising Arizona (1987),Comedy,3.95,/media/Raising Arizona (1987)
1395,Tin Men (1987),Comedy|Drama,3.4285714286,/media/Tin Men (1987)
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,3.6176470588,/media/Sneakers (1992)
1397,Bastard Out of Carolina (1996),Drama,3,/media/Bastard Out of Carolina (1996)
1398,In Love and War (1996),Romance|War,3.5,/media/In Love and War (1996)
1399,Marvin's Room (1996),Drama,3.5,/media/Marvin's Room (1996)
1401,Ghosts of Mississippi (1996),Drama,3.5,/media/Ghosts of Mississippi (1996)
1404,Night Falls on Manhattan (1996),Crime|Drama,2.75,/media/Night Falls on Manhattan (1996)
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,3.0326086957,/media/Beavis and Butt-Head Do America (1996)
1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller,3.25,/media/La Cérémonie (1995)
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,3.4109589041,/media/Scream (1996)
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,3.6162790698,"/media/Last of the Mohicans, The (1992)"
1409,Michael (1996),Comedy|Drama|Fantasy|Romance,2.9848484848,/media/Michael (1996)
1410,"Evening Star, The (1996)",Comedy|Drama,2.75,"/media/Evening Star, The (1996)"
1411,Hamlet (1996),Crime|Drama|Romance,4.16,/media/Hamlet (1996)
1413,"Whole Wide World, The (1996)",Drama,3.5,"/media/Whole Wide World, The (1996)"
1414,Mother (1996),Comedy,3.7,/media/Mother (1996)
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,3.5,"/media/Thieves (Voleurs, Les) (1996)"
1416,Evita (1996),Drama|Musical,3.1818181818,/media/Evita (1996)
1417,"Portrait of a Lady, The (1996)",Drama,2,"/media/Portrait of a Lady, The (1996)"
1419,Walkabout (1971),Adventure|Drama,3.6,/media/Walkabout (1971)
1420,Message to Love: The Isle of Wight Festival (1996),Documentary,5,/media/Message to Love: The Isle of Wight Festival (1996)
1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,3.1,/media/Murder at 1600 (1997)
1423,Hearts and Minds (1996),Drama,4.25,/media/Hearts and Minds (1996)
1425,Fierce Creatures (1997),Comedy,2.9444444444,/media/Fierce Creatures (1997)
1427,Turbulence (1997),Action|Thriller,3.2,/media/Turbulence (1997)
1428,Angel Baby (1995),Drama,5,/media/Angel Baby (1995)
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,3.6538461538,/media/First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
1430,Underworld (1996),Comedy|Thriller,2.5,/media/Underworld (1996)
1431,Beverly Hills Ninja (1997),Action|Comedy,2.7222222222,/media/Beverly Hills Ninja (1997)
1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller,3.4,/media/Metro (1997)
1433,The Machine (1994),Horror|Sci-Fi|Thriller,3,/media/The Machine (1994)
1437,"Cement Garden, The (1993)",Drama,3.5,"/media/Cement Garden, The (1993)"
1438,Dante's Peak (1997),Action|Thriller,2.6818181818,/media/Dante's Peak (1997)
1440,Amos & Andrew (1993),Comedy,3,/media/Amos & Andrew (1993)
1441,Benny & Joon (1993),Comedy|Romance,3.375,/media/Benny & Joon (1993)
1442,Prefontaine (1997),Drama,2.5,/media/Prefontaine (1997)
1444,Guantanamera (1994),Comedy,4,/media/Guantanamera (1994)
1445,McHale's Navy (1997),Comedy|War,2,/media/McHale's Navy (1997)
1446,Kolya (Kolja) (1996),Comedy|Drama,3.8333333333,/media/Kolya (Kolja) (1996)
1447,Gridlock'd (1997),Crime,2.8333333333,/media/Gridlock'd (1997)
1449,Waiting for Guffman (1996),Comedy,3.8793103448,/media/Waiting for Guffman (1996)
1450,Prisoner of the Mountains (Kavkazsky plennik) (1996),War,5,/media/Prisoner of the Mountains (Kavkazsky plennik) (1996)
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,2.3571428571,"/media/Beautician and the Beast, The (1997)"
1454,SubUrbia (1997),Comedy|Drama,3,/media/SubUrbia (1997)
1455,Hotel de Love (1996),Comedy|Romance,5,/media/Hotel de Love (1996)
1456,"Pest, The (1997)",Comedy,1.5,"/media/Pest, The (1997)"
1457,Fools Rush In (1997),Comedy|Drama|Romance,3.05,/media/Fools Rush In (1997)
1458,Touch (1997),Drama|Fantasy|Romance,3,/media/Touch (1997)
1459,Absolute Power (1997),Mystery|Thriller,3.05,/media/Absolute Power (1997)
1460,That Darn Cat (1997),Children|Comedy|Mystery,3.3333333333,/media/That Darn Cat (1997)
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,2.7142857143,/media/Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)
1463,That Old Feeling (1997),Comedy|Romance,4.5,/media/That Old Feeling (1997)
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,3.7,/media/Lost Highway (1997)
1465,Rosewood (1997),Action|Drama,4,/media/Rosewood (1997)
1466,Donnie Brasco (1997),Crime|Drama,3.8846153846,/media/Donnie Brasco (1997)
1468,Booty Call (1997),Comedy|Romance,2.3333333333,/media/Booty Call (1997)
1472,City of Industry (1997),Crime|Thriller,4,/media/City of Industry (1997)
1473,Best Men (1997),Action|Comedy|Crime|Drama,2,/media/Best Men (1997)
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,1.6666666667,/media/Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)
1475,Kama Sutra: A Tale of Love (1996),Romance,4,/media/Kama Sutra: A Tale of Love (1996)
1476,Private Parts (1997),Comedy|Drama,3.5217391304,/media/Private Parts (1997)
1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,3.0714285714,"/media/Saint, The (1997)"
1480,Smilla's Sense of Snow (1997),Drama|Thriller,3.5833333333,/media/Smilla's Sense of Snow (1997)
1482,"Van, The (1996)",Comedy|Drama,3,"/media/Van, The (1996)"
1483,Crash (1996),Drama|Thriller,3.2777777778,/media/Crash (1996)
1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance,3.8333333333,"/media/Daytrippers, The (1996)"
1485,Liar Liar (1997),Comedy,3.1901408451,/media/Liar Liar (1997)
1487,Selena (1997),Drama|Musical,3.1875,/media/Selena (1997)
1488,"Devil's Own, The (1997)",Action|Drama|Thriller,3,"/media/Devil's Own, The (1997)"
1489,Cats Don't Dance (1997),Animation|Children|Musical,3.5,/media/Cats Don't Dance (1997)
1490,B*A*P*S (1997),Comedy,0.75,/media/B*A*P*S (1997)
1493,Love and Other Catastrophes (1996),Romance,4,/media/Love and Other Catastrophes (1996)
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children,1,/media/Turbo: A Power Rangers Movie (1997)
1497,Double Team (1997),Action,2.8333333333,/media/Double Team (1997)
1498,Inventing the Abbotts (1997),Drama|Romance,3,/media/Inventing the Abbotts (1997)
1499,Anaconda (1997),Action|Adventure|Thriller,2.0178571429,/media/Anaconda (1997)
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,3.96875,/media/Grosse Pointe Blank (1997)
1501,Keys to Tulsa (1997),Crime,3,/media/Keys to Tulsa (1997)
1502,Kissed (1996),Drama|Romance,1.75,/media/Kissed (1996)
1503,8 Heads in a Duffel Bag (1997),Comedy,2.6666666667,/media/8 Heads in a Duffel Bag (1997)
1504,Hollow Reed (1996),Drama,4.5,/media/Hollow Reed (1996)
1507,Paradise Road (1997),Drama|War,3,/media/Paradise Road (1997)
